8354,22216,4
7659,21572,4
6958,21861,2
6633,4299,4
6059,22257,2
5710,21559,2
5651,21554,2
5388,21569,2
5239,14924,2
5178,22260,2
5155,21202,2
5103,22535,1
4986,21190,1
4976,21546,2
4258,21184,4
4090,22538,2
4067,21867,2
3875,21560,1
3853,21182,1
3827,22615,1
3714,14920,1
3421,21538,1
3237,21194,1
3154,4449,1
3060,22248,1
3027,22616,1
2896,4301,2
2747,14917,1
2580,14926,1
2485,21192,1
2479,22618,1
2349,22620,1
2239,22212,2
2157,21849,1
2098,21853,1
2002,22254,1
1995,4300,1
1942,4446,1
1932,21186,1
1845,14310,1
1742,14913,1
1531,14309,1
1515,22268,1
1442,4451,1
1422,4450,1
1360,21869,1
1260,22528,1
1057,14311,1
1020,14914,1
955,4460,2
925,4454,1
789,14912,1
764,16197,1
707,4452,1
587,4447,1
525,22243,1
479,22532,1
417,4448,1
287,22250,3
78,4453,1
67,4459,1
55,26615,1
44,4458,1
24,26609,1
23,10408,1
22,2733,6
20,10417,1
12,10412,3
10,21273,6
9,4456,2
9,4456,3
9,4456,6
4,16181,6
3,16174,3
3,21642,3
3,26633,1
3,26633,3
3,4457,1
3,9012,6
2,9460,3
1,15610,1
1,15610,2
1,4455,1
1,4455,3
