6184,22216,4
5888,21572,4
4534,4299,4
4465,21861,2
4027,21554,2
3702,21546,2
3596,21202,2
3572,21190,1
3508,22257,2
3465,21569,2
3423,21559,2
3272,21182,1
3245,22260,2
3242,22535,1
3150,22538,2
2841,22615,1
2828,21867,2
2723,21560,1
2637,4449,1
2622,14924,2
2446,21184,1
2344,21538,1
2165,14920,1
2029,22248,1
2003,14917,1
1880,22616,1
1861,21194,1
1734,4446,1
1733,22620,1
1661,14310,1
1641,22618,1
1627,22212,1
1622,14926,1
1552,21186,1
1523,4301,2
1506,21849,1
1465,4300,1
1419,21192,1
1378,14913,1
1371,22254,1
1205,21853,1
1020,21869,1
997,22268,1
970,14309,1
870,4450,1
865,4451,1
820,22528,1
735,14914,1
731,4454,1
630,16197,6
605,14311,1
601,14912,1
529,4452,1
437,4460,2
419,22243,1
361,4447,1
351,22532,1
349,4448,1
188,22250,1
94,4453,1
88,15610,4
60,4459,1
36,4458,1
29,26615,1
13,10417,1
13,2733,1
12,10408,1
11,26609,1
11,26609,4
10,4456,3
8,10412,3
6,21273,3
4,10505,3
4,26633,6
4,4457,3
4,9012,1
3,16174,6
3,16181,1
2,21642,3
1,26912,1
1,4455,2
1,4455,3
1,4455,6
1,9460,6
