5826,22216,4
5125,21572,4
5031,21861,2
4720,21190,1
4596,4299,4
4578,21554,2
4389,21569,2
4235,22257,2
4085,22535,1
4083,21559,2
3962,21546,2
3890,21202,2
3854,22260,2
3799,21182,1
3665,21560,1
3368,21867,2
3353,4449,1
3326,22538,2
3202,14924,2
3156,22615,1
2967,21184,1
2907,21538,1
2809,14920,1
2535,14917,1
2335,21194,1
2335,22616,1
2301,22248,1
2164,14926,1
2155,22620,1
2109,22212,1
2017,21186,1
1980,22618,1
1921,4446,1
1888,14913,1
1870,21849,1
1831,4301,2
1815,21192,1
1676,14310,1
1656,22254,1
1650,21853,1
1539,4300,1
1334,21869,1
1308,14309,1
1166,4451,1
1150,22268,1
1056,4450,1
1051,22528,1
908,14914,1
855,4454,1
814,14311,1
792,14912,1
671,4452,1
660,16197,6
536,4460,2
492,22243,1
461,4447,1
452,22532,1
445,4448,1
276,22250,1
103,15610,4
69,4459,1
66,4453,1
56,4458,1
31,26615,1
16,10408,1
15,2733,1
14,10417,1
11,26609,1
11,4456,3
9,26633,3
5,10412,2
5,10505,1
5,16181,6
5,21273,1
5,21273,2
4,4457,3
3,21642,6
3,9012,3
2,16174,3
2,16174,6
2,4455,3
1,9458,2
1,9460,3
